;app_id;dev_id;hardware_serial;port;counter;is_retry;latitude;longitude;distancia;time;frequency;modulation;data_rate;airtime;coding_rate;gtw_id;timestamp;gtime;channel;rssi;snr;rf_chain;glatitude;glongitude;altitude;location_source
56;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;59;False;-3.7471989999999997;-38.577607;90.78;2019-12-12T12:44:35.752841709Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;1889814196;;2;-99;7.5;0;-3.7464726;-38.578144;1;registry
57;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;60;False;-3.7471949999999996;-38.577608000000005;90.37;2019-12-12T12:44:39.342848017Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;1893406348;;2;-96;7.0;0;-3.7464726;-38.578144;1;registry
58;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;61;False;-3.7471910000000004;-38.577605;90.24;2019-12-12T12:44:43.847139308Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;1897910444;;2;-93;8.0;0;-3.7464726;-38.578144;1;registry
59;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;62;False;-3.7471940000000004;-38.5776;90.85;2019-12-12T12:44:47.614984815Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;1901685588;;2;-101;7.0;0;-3.7464726;-38.578144;1;registry
60;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;63;False;-3.7471949999999996;-38.577597999999995;91.08;2019-12-12T12:44:52.037045288Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;1906104092;;2;-101;7.5;0;-3.7464726;-38.578144;1;registry
61;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;64;False;-3.7471949999999996;-38.577604;90.65;2019-12-12T12:44:56.10207164Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;1910165492;;2;-95;7.5;0;-3.7464726;-38.578144;1;registry
62;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;65;False;-3.7471900000000002;-38.577604;90.23;2019-12-12T12:44:59.889841838Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;1913958324;;2;-95;7.2;0;-3.7464726;-38.578144;1;registry
82;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;85;False;-3.7476760000000002;-38.578340999999995;125.4;2019-12-12T12:46:22.832656268Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;1996901036;;2;-94;7.2;0;-3.7464726;-38.578144;1;registry
84;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;87;False;-3.747675;-38.578339;125.25;2019-12-12T12:46:31.525355337Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2005584612;;2;-100;7.5;0;-3.7464726;-38.578144;1;registry
85;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;88;False;-3.7476809999999996;-38.578337;125.86;2019-12-12T12:46:36.350656742Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2010419588;;2;-97;7.5;0;-3.7464726;-38.578144;1;registry
86;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;89;False;-3.747682;-38.578334999999996;125.93;2019-12-12T12:46:39.718614884Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2013780804;;2;-89;7.5;0;-3.7464726;-38.578144;1;registry
87;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;90;False;-3.7476830000000003;-38.578336;126.06;2019-12-12T12:46:43.473142928Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2017539668;;2;-90;8.0;0;-3.7464726;-38.578144;1;registry
88;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;92;False;-3.7476830000000003;-38.578333;126.0;2019-12-12T12:46:51.018524332Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2025081084;;2;-95;7.5;0;-3.7464726;-38.578144;1;registry
89;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;93;False;-3.7476830000000003;-38.578334999999996;126.04;2019-12-12T12:46:54.900034774Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2028959508;;2;-100;6.8;0;-3.7464726;-38.578144;1;registry
90;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;94;False;-3.7476839999999996;-38.578334999999996;126.15;2019-12-12T12:46:59.760878177Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2033829596;;2;-95;7.0;0;-3.7464726;-38.578144;1;registry
91;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;95;False;-3.7476839999999996;-38.578337;126.19;2019-12-12T12:47:03.350779084Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2037416036;;2;-82;8.0;0;-3.7464726;-38.578144;1;registry
113;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;118;False;-3.7483419999999996;-38.579257;233.71;2019-12-12T12:48:40.594236581Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2134659084;;2;-101;6.2;0;-3.7464726;-38.578144;1;registry
126;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;131;False;-3.748679;-38.579072;257.07;2019-12-12T12:49:38.49341295Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2192557492;;2;-91;7.5;0;-3.7464726;-38.578144;1;registry
128;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;133;False;-3.748677;-38.579073;256.91;2019-12-12T12:49:46.995571271Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2201058100;;2;-90;7.8;0;-3.7464726;-38.578144;1;registry
129;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;134;False;-3.748677;-38.579079;257.18;2019-12-12T12:49:51.350822031Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2205411708;;2;-91;7.2;0;-3.7464726;-38.578144;1;registry
141;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;146;False;-3.7483449999999996;-38.579252000000004;233.7;2019-12-12T12:50:40.297690324Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2254360460;;2;-101;7.0;0;-3.7464726;-38.578144;1;registry
199;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;205;False;-3.74765;-38.577079;167.3;2019-12-12T12:54:44.977454841Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2499037348;;2;-100;3.8;0;-3.7464726;-38.578144;1;registry
200;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;206;False;-3.747649;-38.577076;167.45;2019-12-12T12:54:48.339967571Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2502398548;;2;-106;7.2;0;-3.7464726;-38.578144;1;registry
201;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;207;False;-3.7476480000000003;-38.577076;167.37;2019-12-12T12:54:53.096744701Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2507157916;;2;-96;7.2;0;-3.7464726;-38.578144;1;registry
202;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;208;False;-3.7476480000000003;-38.577071000000004;167.75;2019-12-12T12:54:57.961115993Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2512019156;;2;-101;7.2;0;-3.7464726;-38.578144;1;registry
203;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;211;False;-3.747644;-38.577064;167.98;2019-12-12T12:55:08.702025803Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2522762412;;2;-101;7.2;0;-3.7464726;-38.578144;1;registry
204;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;212;False;-3.74764;-38.577062;167.82;2019-12-12T12:55:12.805216707Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2526866604;;2;-101;7.0;0;-3.7464726;-38.578144;1;registry
205;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;213;False;-3.747635;-38.577061;167.51;2019-12-12T12:55:16.93519935Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2530987052;;2;-101;7.2;0;-3.7464726;-38.578144;1;registry
206;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;214;False;-3.7476339999999997;-38.577061;167.43;2019-12-12T12:55:21.039247871Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2535101612;;2;-101;5.5;0;-3.7464726;-38.578144;1;registry
207;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;215;False;-3.747632;-38.577059999999996;167.35;2019-12-12T12:55:24.732005733Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2538785260;;2;-102;7.5;0;-3.7464726;-38.578144;1;registry
208;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;216;False;-3.7476309999999997;-38.577058;167.43;2019-12-12T12:55:29.787490963Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2543841292;;2;-100;7.8;0;-3.7464726;-38.578144;1;registry
209;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;217;False;-3.7476309999999997;-38.577056;167.58;2019-12-12T12:55:34.059336654Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2548118156;;2;-101;7.0;0;-3.7464726;-38.578144;1;registry
210;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;219;False;-3.7476309999999997;-38.577059999999996;167.27;2019-12-12T12:55:42.590353783Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2556645340;;2;-106;-1.0;0;-3.7464726;-38.578144;1;registry
211;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;220;False;-3.747643;-38.577058;168.37;2019-12-12T12:55:46.440896413Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2560494268;;2;-107;6.2;0;-3.7464726;-38.578144;1;registry
212;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;221;False;-3.747645;-38.577059000000006;168.45;2019-12-12T12:55:50.556725572Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2564617676;;2;-108;6.0;0;-3.7464726;-38.578144;1;registry
213;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;222;False;-3.747647;-38.577056;168.84;2019-12-12T12:55:54.247917202Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2568301340;;2;-108;6.0;0;-3.7464726;-38.578144;1;registry
214;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;223;False;-3.747649;-38.577055;169.08;2019-12-12T12:55:58.574741798Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2572631340;;2;-113;5.5;0;-3.7464726;-38.578144;1;registry
215;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;224;False;-3.7476510000000003;-38.577057;169.08;2019-12-12T12:56:02.163808477Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2576220548;;2;-107;5.5;0;-3.7464726;-38.578144;1;registry
216;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;225;False;-3.747647;-38.577059000000006;168.61;2019-12-12T12:56:06.303096907Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2580364612;;2;-112;-4.0;0;-3.7464726;-38.578144;1;registry
217;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;226;False;-3.74765;-38.577054;169.24;2019-12-12T12:56:09.790744749Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2583850508;;2;-108;7.0;0;-3.7464726;-38.578144;1;registry
233;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;243;False;-3.748054;-38.576488;245.72;2019-12-12T12:57:18.69773191Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2652748548;;2;-101;7.8;0;-3.7464726;-38.578144;1;registry
234;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;244;False;-3.748053;-38.576488;245.64;2019-12-12T12:57:23.278722211Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2657329420;;2;-100;6.8;0;-3.7464726;-38.578144;1;registry
235;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;245;False;-3.748046;-38.576492;244.79;2019-12-12T12:57:26.902370084Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2660959956;;2;-102;7.5;0;-3.7464726;-38.578144;1;registry
236;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;246;False;-3.74804;-38.576488;244.67;2019-12-12T12:57:31.82521245Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2665877292;;2;-101;7.8;0;-3.7464726;-38.578144;1;registry
237;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;247;False;-3.7480330000000004;-38.576485;244.4;2019-12-12T12:57:35.418173308Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2669472404;;2;-100;7.8;0;-3.7464726;-38.578144;1;registry
238;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;248;False;-3.7480300000000004;-38.576484;244.26;2019-12-12T12:57:40.200134744Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2674248076;;2;-101;7.0;0;-3.7464726;-38.578144;1;registry
239;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;251;False;-3.7480330000000004;-38.576485999999996;244.32;2019-12-12T12:57:52.820622702Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2686875724;;2;-102;8.2;0;-3.7464726;-38.578144;1;registry
240;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;3;False;-3.7480300000000004;-38.576484;244.26;2019-12-12T12:58:12.513135987Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2706561468;;2;-109;6.8;0;-3.7464726;-38.578144;1;registry
241;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;4;False;-3.7480330000000004;-38.576483;244.57;2019-12-12T12:58:15.874792699Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2709922580;;2;-101;7.5;0;-3.7464726;-38.578144;1;registry
242;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;5;False;-3.748035;-38.576485;244.55;2019-12-12T12:58:19.975158847Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2714029620;;2;-107;6.0;0;-3.7464726;-38.578144;1;registry
243;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;6;False;-3.748035;-38.576485;244.55;2019-12-12T12:58:24.638660004Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2718695964;;2;-108;4.8;0;0;0;0;None
244;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;7;False;-3.748037;-38.576485999999996;244.61;2019-12-12T12:58:28.826092301Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2722875324;;2;-109;6.2;0;0;0;0;None
245;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;8;False;-3.7480379999999998;-38.576488;244.52;2019-12-12T12:58:32.889838313Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2726945500;;2;-103;7.0;0;0;0;0;None
246;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;10;False;-3.7480339999999996;-38.576493;243.81;2019-12-12T12:58:41.630542253Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2735684980;;2;-103;6.2;0;0;0;0;None
247;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;11;False;-3.748032;-38.576494;243.58;2019-12-12T12:58:46.091956551Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2740147676;;2;-101;6.8;0;0;0;0;None
248;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;13;False;-3.748032;-38.576496;243.42;2019-12-12T12:58:53.281391037Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2747337692;;2;-101;7.0;0;0;0;0;None
249;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;15;False;-3.7480330000000004;-38.576496;243.49;2019-12-12T12:59:01.477776745Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2755534132;;2;-101;7.5;0;-3.7464726;-38.578144;1;registry
250;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;16;False;-3.748036;-38.576493;243.96;2019-12-12T12:59:04.838641942Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2758895236;;2;-101;6.2;0;-3.7464726;-38.578144;1;registry
261;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;31;False;-3.7478870000000004;-38.576004;277.52;2019-12-12T13:00:08.812137006Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2822861100;;2;-114;-0.2;0;-3.7464726;-38.578144;1;registry
262;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;32;False;-3.747889;-38.576005;277.54;2019-12-12T13:00:13.257358101Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2827309060;;2;-117;-8.0;0;-3.7464726;-38.578144;1;registry
263;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;33;False;-3.7478910000000005;-38.576006;277.56;2019-12-12T13:00:16.618958125Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2830670164;;2;-117;-3.2;0;-3.7464726;-38.578144;1;registry
264;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;35;False;-3.747892;-38.576003;277.91;2019-12-12T13:00:26.244479314Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2840293524;;2;-117;-7.5;0;-3.7464726;-38.578144;1;registry
265;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;36;False;-3.747892;-38.576001;278.09;2019-12-12T13:00:29.795725931Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2843844276;;2;-117;-9.0;0;-3.7464726;-38.578144;1;registry
266;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;37;False;-3.747894;-38.576;278.31;2019-12-12T13:00:33.919038188Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2847973476;;2;-114;-1.0;0;-3.7464726;-38.578144;1;registry
267;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;38;False;-3.747894;-38.575998999999996;278.4;2019-12-12T13:00:38.910331702Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2852967428;;2;-115;-6.2;0;-3.7464726;-38.578144;1;registry
268;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;39;False;-3.747894;-38.575998;278.49;2019-12-12T13:00:43.312937644Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2857365284;;2;-109;-3.5;0;-3.7464726;-38.578144;1;registry
275;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;57;False;-3.7486;-38.575697999999996;351.74;2019-12-12T13:01:59.329112796Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2933377724;;2;-115;-2.8;0;-3.7464726;-38.578144;1;registry
276;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;58;False;-3.7486019999999995;-38.575697;351.96;2019-12-12T13:02:03.505731519Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2937558628;;2;-115;-6.5;0;-3.7464726;-38.578144;1;registry
277;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;59;False;-3.7486029999999997;-38.575697999999996;351.95;2019-12-12T13:02:08.392607545Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2942446428;;2;-114;-3.5;0;-3.7464726;-38.578144;1;registry
278;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;60;False;-3.7486040000000003;-38.575697999999996;352.02;2019-12-12T13:02:12.278979664Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2946330772;;2;-114;-1.2;0;-3.7464726;-38.578144;1;registry
279;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;61;False;-3.7486040000000003;-38.575699;351.94;2019-12-12T13:02:16.583659748Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2950637140;;2;-113;2.2;0;-3.7464726;-38.578144;1;registry
280;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;62;False;-3.7486029999999997;-38.575699;351.87;2019-12-12T13:02:21.444714658Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2955498364;;2;-114;-2.5;0;-3.7464726;-38.578144;1;registry
281;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;63;False;-3.7486010000000003;-38.575697999999996;351.81;2019-12-12T13:02:26.192741308Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2960241540;;2;-114;-1.0;0;-3.7464726;-38.578144;1;registry
282;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;64;False;-3.7486050000000004;-38.575701;351.84;2019-12-12T13:02:30.776596874Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2964825348;;2;-114;0.5;0;-3.7464726;-38.578144;1;registry
283;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;65;False;-3.7486040000000003;-38.575701;351.77;2019-12-12T13:02:34.138374202Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2968186756;;2;-115;-8.2;0;-3.7464726;-38.578144;1;registry
284;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;66;False;-3.7486059999999997;-38.575703999999995;351.66;2019-12-12T13:02:37.837510977Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2971892500;;2;-114;0.0;0;-3.7464726;-38.578144;1;registry
285;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;67;False;-3.7486089999999996;-38.575707;351.62;2019-12-12T13:02:42.240776132Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;2976296268;;2;-117;1.5;0;-3.7464726;-38.578144;1;registry
295;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;86;False;-3.7491559999999997;-38.575334999999995;422.89;2019-12-12T13:03:59.951598773Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;3054004068;;2;-115;-5.8;0;-3.7464726;-38.578144;1;registry
296;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;87;False;-3.7491529999999997;-38.575334000000005;422.74;2019-12-12T13:04:03.990810648Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;3058030052;;2;-117;-13.8;0;-3.7464726;-38.578144;1;registry
297;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;89;False;-3.74915;-38.575336;422.35;2019-12-12T13:04:11.711028935Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;3065763300;;2;-115;-6.2;0;-3.7464726;-38.578144;1;registry
298;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;91;False;-3.7491480000000004;-38.575336;422.2;2019-12-12T13:04:18.931794434Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;3072979316;;2;-117;-6.8;0;-3.7464726;-38.578144;1;registry
299;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;92;False;-3.749146;-38.575334999999995;422.13;2019-12-12T13:04:23.708188851Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;3077753444;;2;-117;-3.8;0;-3.7464726;-38.578144;1;registry
300;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;94;False;-3.749143;-38.575333;422.07;2019-12-12T13:04:31.239411558Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;3085294108;;2;-117;-6.5;0;-3.7464726;-38.578144;1;registry
304;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;110;False;-3.7494650000000003;-38.57508;467.05;2019-12-12T13:05:33.597377377Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;3147649292;;2;-117;-3.8;0;-3.7464726;-38.578144;1;registry
307;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;120;False;-3.7494690000000004;-38.575086999999996;466.8;2019-12-12T13:06:13.328280805Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;3187368364;;2;-117;-12.8;0;-3.7464726;-38.578144;1;registry
308;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;123;False;-3.74946;-38.575084000000004;466.35;2019-12-12T13:06:27.572764762Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;3201624452;;2;-117;-11.5;0;-3.7464726;-38.578144;1;registry
309;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;124;False;-3.7494589999999994;-38.575084999999994;466.19;2019-12-12T13:06:32.161072318Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;3206211236;;2;-117;-6.5;0;-3.7464726;-38.578144;1;registry
310;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;128;False;-3.749461;-38.575086999999996;466.18;2019-12-12T13:06:47.642155105Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;3221689548;;2;-117;-9.2;0;-3.7464726;-38.578144;1;registry
311;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;129;False;-3.74946;-38.575086999999996;466.1;2019-12-12T13:06:51.838812528Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;3225882268;;2;-117;-8.2;0;-3.7464726;-38.578144;1;registry
314;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;137;False;-3.74954;-38.575039000000004;476.11;2019-12-12T13:07:27.916391298Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;3261957236;;2;-117;-9.0;0;-3.7464726;-38.578144;1;registry
317;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;8;False;-3.749915;-38.574689;533.03;2019-12-12T13:08:23.558461514Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;3317608836;;2;-114;-5.5;0;-3.7464726;-38.578144;1;registry
318;bus_gps_data;gps_sensor_4;00C47EF7D5B01DCC;1;11;False;-3.7499309999999997;-38.57468;534.99;2019-12-12T13:08:36.210779332Z;916.8;LORA;SF9BW125;267264000;4/5;eui-b827ebfffeb50b01;3330250228;;2;-115;-6.2;0;-3.7464726;-38.578144;1;registry
